service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
246914,1,1,1,1,1,1,1,20250201,20290630
246918,1,0,0,1,1,0,0,20250201,20290630
246920,0,1,1,0,0,0,0,20250201,20290630
246922,1,1,1,1,1,1,0,20250201,20290630
246924,1,0,0,1,1,1,1,20250201,20290630
246928,0,0,0,0,0,0,1,20250201,20290630
246932,1,1,1,1,1,1,0,20250201,20290630
246934,0,0,0,0,0,0,1,20250201,20290630
246938,0,0,0,0,0,1,0,20250201,20290630
246940,0,0,0,0,0,0,1,20250201,20290630
246944,1,1,1,1,1,1,1,20250201,20290630
246946,1,1,1,1,1,0,1,20250201,20290630
246950,0,1,0,1,0,1,1,20250201,20290630
246952,1,1,1,1,1,1,1,20250201,20290630
246954,1,1,1,1,1,1,1,20250201,20290630
246958,1,1,1,1,1,0,0,20250201,20290630
246962,0,0,1,0,0,0,0,20250201,20290630
246964,1,1,1,1,1,0,0,20250201,20290630
246966,1,1,1,1,1,1,1,20250201,20290630
246968,1,1,1,1,1,1,0,20250201,20290630
246970,1,1,1,1,1,0,0,20250201,20290630
246972,1,0,0,0,1,0,0,20250201,20290630
246978,1,1,1,1,1,0,0,20250201,20290630
247299,0,0,1,0,0,0,0,20250201,20300930
247388,1,1,1,1,1,1,1,20240901,20300617
247389,1,1,1,1,1,1,1,20240901,20300617
247390,1,1,1,1,1,1,1,20240901,20300617
247410,1,1,1,1,1,1,1,20240810,20260609
247892,0,1,0,0,0,0,0,20250915,20261123
247906,1,1,1,1,1,0,0,20250915,20261123
247907,1,1,1,1,1,0,0,20250915,20261123
247908,1,1,1,1,1,0,0,20250915,20261123
247909,1,1,1,1,1,0,0,20250915,20261123
248014,1,0,0,1,0,0,0,20250915,20261123
248017,0,0,0,0,0,0,1,20250915,20261123
248018,0,1,0,0,0,0,0,20250915,20261123
248025,0,1,1,0,1,0,0,20250915,20261123
248032,0,0,1,0,1,1,0,20250915,20261123
248039,0,0,0,0,0,1,0,20250915,20261123
248046,0,0,0,0,0,0,1,20250915,20261123
248053,0,0,0,0,1,0,0,20250915,20261123
248141,1,0,0,0,0,0,0,20250915,20261123
248145,1,1,1,1,1,0,0,20250915,20261123
248146,1,1,1,1,1,0,0,20250915,20261123
248147,1,1,1,1,1,0,0,20250915,20261123
248148,1,1,1,1,1,0,0,20250915,20261123
248149,1,1,1,1,1,0,0,20250915,20261123
248168,1,1,1,1,1,0,0,20240812,20280930
248190,1,1,1,1,1,0,0,20250201,20300930
248255,1,1,1,1,1,1,1,20250801,20261123
248321,1,1,1,1,1,0,0,20251101,20260414
248322,1,1,1,1,1,1,0,20251101,20260414
248323,1,1,1,1,1,1,1,20251101,20260414
248324,0,0,0,0,0,0,1,20251101,20260414
248326,1,1,1,1,1,0,0,20251101,20260414
248327,1,1,1,1,1,0,0,20251101,20260414
248328,1,1,1,1,1,1,0,20251101,20260414
248329,1,1,1,1,1,1,1,20251101,20260414
248609,1,1,1,1,1,0,0,20240902,20270831
248613,1,1,1,1,1,0,0,20240902,20270831
248617,1,1,1,1,1,1,0,20241028,20270831
249000,1,1,1,1,1,0,0,20240901,20300630
249029,1,1,1,1,1,0,0,20240901,20300630
249031,1,1,1,1,1,0,0,20240901,20300630
249324,1,1,1,1,1,0,0,20240901,20261123
249325,1,1,1,1,1,1,0,20240901,20261123
249328,1,1,1,1,1,0,0,20240901,20261123
249329,1,1,1,1,1,0,0,20240901,20261123
249330,1,1,1,1,1,0,0,20240901,20261123
249331,1,1,1,1,1,0,0,20240901,20261123
249344,1,1,1,1,1,0,0,20250901,20260609
249481,1,1,1,1,0,0,0,20250901,20260609
249482,0,0,0,0,1,0,0,20250901,20260609
249792,1,1,1,1,1,0,0,20240902,20270831
249798,1,1,1,1,1,0,0,20240902,20270831
249883,1,1,1,1,1,1,1,20241001,20280930
249903,1,1,0,1,0,0,0,20240831,20300331
249904,0,0,0,0,0,1,1,20240831,20300331
249905,0,0,1,0,1,0,0,20240831,20300331
249996,1,1,1,1,1,0,0,20240902,20270831
249998,1,1,1,1,1,0,0,20240902,20270831
250002,1,1,1,0,1,1,1,20240902,20270831
250005,0,0,0,0,0,1,1,20250901,20261123
250006,1,1,1,1,1,0,0,20250901,20261123
250023,0,0,0,1,0,0,0,20240902,20270831
250037,1,1,1,1,1,0,0,20240901,20261123
250038,1,1,1,1,1,0,0,20240901,20261123
250039,1,1,1,1,1,0,0,20240901,20261123
250040,1,1,1,1,1,0,0,20240901,20261123
250041,1,1,1,1,1,0,0,20240901,20261123
250085,0,0,0,0,0,1,0,20250915,20261123
250086,0,0,0,0,0,0,1,20250915,20261123
250190,1,1,1,1,1,0,0,20250201,20300930
250316,1,1,1,1,1,1,1,20241001,20280930
250396,1,1,1,1,1,0,0,20241001,20280930
250643,0,0,0,0,1,0,0,20241001,20280930
250644,1,1,1,1,0,0,0,20241001,20280930
250696,1,1,1,1,1,1,1,20241116,20251231
250698,0,0,0,0,1,1,1,20250901,20260531
250700,1,1,1,1,1,1,1,20241116,20280909
250701,1,1,1,1,1,0,0,20241116,20280909
250702,0,0,0,0,0,1,1,20241116,20280909
250740,1,1,1,1,1,1,1,20241116,20280531
250756,1,1,1,1,1,0,0,20240912,20290930
250757,1,1,1,1,1,0,0,20240912,20290930
250758,1,1,1,1,1,1,1,20241116,20271006
250764,1,1,1,1,1,0,0,20241001,20280930
250820,1,1,1,1,1,1,0,20240916,20270831
250995,1,1,1,1,1,1,1,20240916,20261123
251047,1,1,1,1,1,0,0,20250915,20261123
251048,1,1,1,1,1,0,0,20250915,20261123
251070,1,1,1,1,1,0,0,20250201,20290630
251077,1,1,1,1,1,0,0,20250201,20300930
251325,1,1,1,1,1,0,0,20241001,20280930
251326,1,1,1,1,1,1,1,20240923,20270831
251330,0,0,0,0,0,1,0,20241021,20261123
251331,0,0,0,0,0,1,0,20241021,20261123
251332,0,0,0,0,0,1,0,20241021,20261123
251333,0,0,0,0,0,1,0,20241021,20261123
251334,0,0,0,0,0,1,0,20241021,20261123
251335,0,0,0,0,0,1,0,20241021,20261123
251336,0,0,0,0,0,1,0,20241021,20261123
251337,0,0,0,0,0,1,0,20241021,20261123
251338,0,0,0,0,0,1,0,20241021,20261123
251435,0,0,0,0,0,1,0,20241021,20261123
251443,0,1,1,0,0,0,0,20250201,20290630
251444,0,0,0,0,0,0,1,20241021,20261123
251661,1,1,1,1,1,0,0,20240930,20261123
251662,0,0,0,0,0,1,0,20240930,20261123
251676,0,0,0,0,0,0,1,20240930,20261123
251678,0,0,0,0,0,1,1,20240930,20261123
251679,0,0,0,0,0,1,1,20240930,20261123
251681,0,0,0,0,0,1,1,20240930,20261123
251682,1,1,1,1,1,0,0,20240930,20261123
251683,0,0,0,0,0,0,1,20240930,20261123
251717,1,1,1,1,1,0,0,20240930,20261123
251734,1,1,1,1,1,0,0,20240930,20261123
251736,1,1,1,1,1,0,0,20240930,20261123
251737,1,1,1,1,1,0,0,20240930,20261123
251755,1,1,1,1,1,0,0,20240930,20261123
251756,1,1,1,1,1,1,1,20240930,20261123
251766,1,1,1,1,1,0,0,20240930,20261123
251767,1,1,1,1,1,0,0,20240930,20261123
251769,1,1,1,1,1,0,0,20240930,20261123
251770,1,1,1,1,1,1,1,20240930,20261123
251771,0,0,0,0,0,1,1,20240930,20261123
251772,1,1,1,0,1,1,0,20240930,20261123
251773,0,0,0,0,0,0,1,20240930,20261123
251811,1,1,1,1,1,0,0,20240930,20261123
251814,1,1,1,1,1,0,0,20240930,20261123
251816,1,1,1,1,1,0,0,20240930,20261123
251818,0,0,0,1,0,0,0,20240930,20261123
251821,1,1,1,1,1,1,1,20240930,20261123
251822,1,1,1,1,1,0,0,20240930,20261123
251825,1,1,1,1,1,0,0,20241001,20280930
251951,1,1,1,1,1,1,1,20241001,20270831
251960,1,1,1,1,1,0,0,20240923,20270831
251973,1,1,1,1,1,0,0,20241001,20270831
252039,0,0,0,0,1,0,1,20241001,20270519
252040,0,0,0,0,1,0,0,20241001,20270519
252041,1,1,1,1,0,1,1,20241001,20270519
252042,1,1,1,1,1,1,1,20241001,20260630
252081,1,1,1,1,1,0,0,20240930,20261123
252083,1,1,1,1,1,0,0,20240930,20261123
252130,1,1,1,1,1,1,0,20240923,20270831
252551,1,0,0,1,1,1,1,20250201,20300930
252557,0,1,0,1,0,0,0,20250201,20300930
252559,1,1,1,1,1,1,0,20250201,20300930
252581,0,1,0,1,0,0,0,20250201,20300930
252583,1,1,1,1,1,1,1,20250201,20300930
252585,1,1,1,1,1,1,0,20250201,20300930
252598,0,1,0,1,0,0,0,20250201,20290630
252627,1,1,1,1,1,0,0,20250201,20290630
252650,1,1,1,1,1,0,0,20250201,20290630
252656,1,1,1,1,1,1,1,20250201,20290630
252658,1,1,1,1,1,0,0,20250201,20290630
252760,0,0,0,0,0,1,0,20250520,20261123
252761,0,0,0,0,0,1,0,20250520,20261123
252762,0,0,0,0,0,0,1,20250520,20261123
252763,0,0,0,0,0,0,1,20250520,20261123
252925,1,1,1,1,1,0,0,20241101,20280930
252926,1,1,1,1,1,0,0,20241101,20280930
252932,1,1,1,1,1,0,0,20241101,20251130
252933,1,1,1,1,1,0,0,20241101,20251130
252963,0,0,0,0,0,1,1,20241101,20280930
252974,1,1,1,1,1,1,1,20241101,20280930
253036,0,0,0,0,0,0,1,20250520,20261123
253037,0,0,0,0,0,0,1,20250520,20261123
253038,1,1,1,1,1,1,0,20241101,20280930
253039,1,1,1,1,1,0,0,20241101,20280930
253042,0,0,1,0,0,0,0,20241101,20280930
253043,0,0,0,0,0,1,0,20241101,20280930
253044,1,1,1,1,1,0,0,20241101,20280930
253045,1,1,1,1,1,1,1,20250915,20261123
253046,1,1,1,1,1,0,0,20241101,20280930
253047,1,1,1,1,1,1,1,20241101,20280930
253048,1,1,1,1,1,0,0,20241101,20280930
253088,1,0,0,0,0,0,0,20241101,20280930
253090,1,1,1,1,1,1,1,20241101,20280930
253116,0,0,0,0,1,0,0,20241101,20280930
253127,1,1,1,1,1,0,0,20241101,20280930
253128,1,1,1,1,1,1,1,20241101,20280930
253176,0,0,0,0,0,1,1,20250915,20261123
253178,0,0,0,0,0,1,1,20250915,20261123
253179,0,0,0,0,0,1,1,20250915,20261123
253180,0,0,0,0,0,1,1,20250915,20261123
253181,0,0,0,0,0,1,1,20250915,20261123
253182,0,0,0,0,0,1,1,20250915,20261123
253391,1,1,1,1,1,1,0,20251001,20260430
253413,1,1,1,1,1,1,1,20251001,20260430
253422,0,1,0,0,1,0,0,20251001,20260430
253445,1,1,1,1,1,0,0,20241201,20280930
253446,0,0,0,0,0,1,1,20241201,20280930
253449,1,1,1,1,1,1,1,20241201,20280930
253462,1,1,1,1,1,0,0,20241014,20270831
253471,1,1,1,1,1,0,0,20241007,20261231
253472,1,1,1,1,1,0,0,20241007,20261231
253498,0,0,0,1,0,0,0,20241101,20280930
253582,1,1,1,1,1,0,0,20241101,20280930
253796,1,1,1,1,1,0,0,20241014,20270831
253834,0,0,0,0,0,0,1,20241101,20280930
253942,1,1,1,1,1,1,0,20250201,20300930
253943,1,1,1,1,1,0,0,20250201,20300930
253948,1,1,1,1,1,0,0,20241101,20280930
253966,0,0,0,0,0,0,1,20241101,20270831
253967,1,1,1,1,1,1,0,20241101,20270831
253971,0,0,0,0,0,1,0,20241018,20261123
253972,1,1,1,1,1,0,0,20241018,20261123
253975,1,1,0,1,1,0,0,20241018,20261123
253977,1,1,0,1,1,0,0,20241018,20261123
253980,0,0,0,0,0,1,0,20241101,20270831
253981,0,0,0,0,0,1,0,20241101,20270831
253982,1,1,1,1,1,0,0,20241018,20261123
253984,1,1,0,1,1,0,0,20241018,20261123
253985,0,0,1,0,0,0,0,20241018,20261123
253986,1,1,1,1,1,0,0,20241018,20261123
253987,1,1,0,1,1,1,1,20241018,20261123
253990,0,0,1,0,0,0,0,20241018,20261123
253992,0,0,1,0,0,0,0,20241018,20261123
253993,0,0,0,0,0,0,1,20241101,20270831
254000,1,1,1,1,1,0,0,20241021,20290930
254166,1,1,1,1,1,0,0,20250901,20260503
254220,1,1,1,1,1,1,1,20241028,20300331
254222,1,1,1,1,1,0,0,20241028,20300331
254235,1,1,1,1,1,0,0,20250915,20261123
254239,0,0,0,0,0,1,1,20241101,20280930
254309,1,1,1,1,1,0,0,20250201,20300930
254312,1,1,1,1,1,0,0,20241101,20280930
254325,1,1,1,1,1,1,1,20250201,20290630
254361,0,0,0,0,0,1,0,20250201,20300930
254375,1,1,1,1,1,0,0,20250101,20321231
254414,1,1,1,1,1,0,0,20250915,20261123
254415,1,1,1,1,1,0,0,20250915,20261123
254416,1,1,1,1,1,0,0,20250915,20261123
254423,0,0,0,0,0,1,1,20250915,20261123
254424,0,0,0,0,0,1,1,20250915,20261123
254425,0,0,0,0,0,1,1,20250915,20261123
254428,1,1,1,1,1,1,1,20250915,20261123
254432,1,1,1,1,1,0,0,20250915,20261123
254436,0,0,0,0,0,1,1,20250915,20261123
254475,1,1,0,1,0,0,0,20241101,20300331
254476,0,0,1,0,1,0,0,20241101,20300331
254477,1,1,1,1,1,1,0,20241101,20300331
254478,1,1,1,1,1,0,0,20241101,20300331
254479,1,1,1,1,1,1,1,20250901,20260616
254480,1,1,1,1,1,1,1,20241101,20300331
254481,1,1,1,1,1,1,1,20241101,20300331
254495,0,0,1,0,1,0,0,20241101,20300331
254497,1,0,0,1,0,0,0,20250901,20260616
254559,0,0,0,0,1,0,1,20251101,20260331
254560,1,1,1,1,1,1,1,20241201,20280930
254561,1,1,1,1,1,0,0,20241201,20280930
254562,1,1,1,1,1,0,0,20241201,20280930
254563,0,0,0,0,0,1,1,20241201,20280930
254564,0,0,0,0,0,1,1,20241201,20280930
254604,1,1,1,1,1,0,0,20241101,20300630
254605,1,1,1,1,1,0,0,20241101,20300630
254606,1,1,1,1,1,0,0,20241101,20300630
254607,1,1,1,1,1,0,0,20241101,20300630
254947,1,1,1,1,1,0,0,20241101,20300331
254967,1,1,1,1,1,0,0,20250101,20280930
254971,1,1,1,1,1,1,1,20250101,20280930
254972,1,1,1,1,1,1,1,20250101,20280930
254973,1,1,1,1,1,1,1,20250101,20280930
255026,1,1,1,1,1,0,0,20250915,20261123
255027,1,1,1,1,1,0,0,20250915,20261123
255028,1,1,1,1,1,0,0,20250915,20261123
255111,1,1,0,1,1,0,0,20250101,20280930
255112,0,0,0,0,0,0,1,20250101,20280930
255129,1,1,1,1,1,1,0,20250201,20300930
255130,1,1,1,1,1,0,0,20250915,20261123
255131,1,1,1,1,1,0,0,20250915,20261123
255176,1,1,1,1,1,0,0,20250101,20280930
255177,0,0,0,0,0,1,1,20250101,20280930
255178,1,1,1,1,1,0,0,20250101,20280930
255220,1,1,1,1,1,1,0,20250101,20280930
255221,0,0,0,0,0,1,1,20250101,20280930
255227,1,1,1,1,1,1,1,20250101,20280930
255228,1,1,1,1,1,1,1,20250101,20280930
255229,1,1,1,1,1,1,1,20250101,20280930
255232,1,1,1,1,1,1,1,20241010,20290916
255238,1,1,1,1,1,0,0,20250101,20280930
255239,0,0,0,0,0,0,1,20250101,20280930
255240,1,1,1,1,1,1,0,20250101,20280930
255241,1,1,1,1,1,1,1,20241201,20291201
255242,1,1,1,1,1,1,1,20241201,20291201
255243,1,1,1,1,1,1,1,20241201,20291201
255244,1,1,1,1,1,1,1,20241201,20291201
255245,1,1,1,1,1,0,0,20250101,20280930
255246,1,1,1,1,1,1,1,20250101,20280930
255247,1,1,1,1,1,1,0,20250101,20280930
255248,0,0,0,0,0,1,1,20250101,20280930
255256,1,1,1,1,1,1,1,20250101,20280930
255262,1,1,1,1,1,1,1,20250101,20280930
255286,1,1,1,1,1,1,0,20241201,20280930
255293,1,1,1,1,1,1,1,20241201,20280930
255294,1,1,1,1,1,1,1,20241201,20280930
255296,1,1,1,1,1,1,1,20241201,20280930
255299,1,1,1,1,1,1,1,20241201,20301214
255375,1,1,1,1,1,1,1,20250414,20290413
255395,1,1,1,1,1,1,1,20241201,20280930
255411,0,0,0,0,0,1,1,20250101,20280930
255426,1,1,1,1,1,1,0,20250201,20290630
255442,1,1,1,1,1,1,1,20250201,20300930
255443,1,1,1,1,1,1,1,20250201,20300930
255444,1,1,1,1,1,1,1,20250201,20300930
255446,1,1,1,1,1,0,0,20250201,20300930
255448,1,1,1,1,1,1,0,20241201,20280930
255449,0,0,0,0,0,0,1,20241201,20280930
255450,1,1,1,1,1,1,1,20250201,20300930
255452,1,1,1,1,1,0,0,20250201,20300930
255461,1,1,1,1,1,0,0,20250201,20300930
255488,1,1,1,1,1,0,0,20250201,20300930
255492,1,1,1,1,1,1,1,20241201,20280930
255517,1,1,1,1,1,1,0,20250201,20300930
255518,1,1,1,1,1,0,0,20250201,20300930
255520,1,1,1,1,1,1,1,20250201,20300930
255532,1,1,1,1,1,1,1,20250201,20300930
255534,1,1,1,1,1,1,1,20250201,20300930
255536,1,1,1,1,1,1,1,20250201,20300930
255537,1,1,1,1,1,0,0,20250201,20300930
255544,1,1,1,1,1,0,0,20250201,20300930
255545,1,1,1,1,1,1,1,20250201,20300930
255546,1,1,1,1,1,1,1,20250201,20300930
255551,1,1,1,1,1,0,0,20250201,20300930
255558,0,0,0,0,0,1,1,20250201,20300930
255561,1,1,1,1,1,1,1,20250201,20300930
255563,1,1,1,1,1,0,0,20250201,20300930
255564,1,1,1,1,1,1,0,20250201,20300930
255589,1,1,1,1,1,1,1,20241201,20280930
255629,1,1,1,1,1,0,0,20250915,20261123
255675,0,0,0,0,0,1,1,20241201,20300331
255677,1,1,1,1,1,1,1,20241201,20300331
255678,1,1,1,1,1,0,0,20241201,20300331
255692,0,0,0,0,0,0,1,20241206,20291205
255693,0,0,0,0,1,0,1,20241206,20291205
255789,1,1,1,1,1,0,0,20241201,20300331
255790,1,1,1,1,1,1,1,20241201,20300331
255791,1,1,1,1,1,0,0,20241201,20300331
255793,1,1,1,1,1,1,1,20241201,20300331
255794,1,1,1,1,1,1,1,20241201,20300331
255795,1,1,1,1,1,0,0,20250901,20300331
255831,1,1,1,1,1,0,0,20250801,20261123
255832,0,0,0,0,0,1,1,20250801,20261123
255838,1,1,1,1,1,0,0,20250915,20261123
255907,1,1,1,1,1,0,0,20241201,20261123
256118,0,0,0,0,0,0,1,20250915,20261123
256135,1,1,1,1,1,0,0,20250915,20261123
256264,0,0,0,0,0,1,0,20250915,20261123
256325,1,1,1,1,1,1,0,20250101,20280930
256584,1,1,1,1,0,0,0,20250901,20251220
256608,1,1,1,1,1,1,1,20241202,20261123
256609,1,1,1,1,1,1,0,20241202,20261123
256610,1,1,1,1,1,0,0,20241202,20261123
256613,1,1,1,1,1,0,0,20241202,20261123
256614,0,0,0,0,0,1,1,20241202,20261123
256615,1,1,1,1,1,0,0,20241202,20261123
256618,0,0,1,0,0,0,0,20241202,20261123
256619,1,1,1,1,1,0,0,20241202,20261123
256621,1,1,1,1,1,0,0,20241202,20261123
256702,1,1,1,1,1,1,1,20241114,20281130
256733,1,1,1,1,1,1,1,20241216,20251215
256734,1,1,1,1,1,1,1,20241216,20251215
256745,0,0,0,0,1,1,0,20250616,20260630
256762,1,1,1,1,1,0,0,20250201,20290630
256785,1,1,1,1,1,1,0,20250201,20300930
256786,1,1,1,1,1,0,0,20250201,20300930
256787,1,1,1,1,1,0,0,20250201,20300930
256788,0,0,0,0,0,1,1,20250201,20300930
256789,1,0,1,0,1,0,0,20250201,20300930
256790,1,1,1,1,1,0,0,20250101,20280930
256791,1,1,1,1,1,0,0,20250201,20290630
256792,1,1,1,1,1,0,0,20250915,20261123
256794,1,1,1,1,1,0,0,20250915,20261123
256795,1,1,1,1,1,0,0,20250915,20261123
256796,1,1,1,1,1,0,0,20250915,20261123
256800,1,1,1,1,1,1,1,20250101,20280930
256894,0,0,0,0,0,1,1,20250915,20261123
256897,1,1,1,1,1,0,0,20250201,20300930
257080,1,1,1,1,1,1,0,20250101,20280930
257111,0,0,0,0,0,1,0,20250101,20280930
257112,1,1,1,1,1,1,1,20250101,20280930
257115,1,1,1,1,1,0,0,20250915,20261123
257133,1,1,1,1,1,0,0,20250101,20280930
257167,1,1,1,1,1,1,1,20250101,20280930
257168,1,1,1,1,1,0,0,20250101,20251130
257169,1,1,1,1,1,1,1,20250101,20280930
257229,1,1,1,1,1,0,0,20250101,20280930
257230,0,0,0,0,0,1,1,20250101,20280930
257234,1,1,1,1,1,0,0,20250101,20280930
257235,1,1,1,1,1,0,0,20250101,20280930
257263,1,1,1,1,1,0,0,20250101,20280930
257375,0,0,0,0,0,1,1,20250101,20280930
257383,1,1,1,1,1,0,0,20250101,20280930
257387,1,1,1,1,1,1,1,20240601,20260131
257390,1,1,1,1,1,1,1,20240601,20260131
257434,1,1,1,1,1,1,1,20250201,20251130
257449,1,1,1,1,1,1,1,20250101,20261123
257450,1,1,1,1,1,0,0,20250101,20261123
257451,0,0,0,0,0,1,1,20250101,20261123
257457,1,1,1,1,1,0,0,20250201,20300930
257458,1,0,1,0,1,1,1,20250201,20300930
257459,1,1,1,1,1,1,0,20250201,20290630
257545,0,0,0,0,0,1,1,20250915,20261123
257554,0,1,0,1,0,0,0,20250201,20300930
257556,1,0,1,0,1,1,1,20250201,20300930
257558,0,1,0,1,0,0,0,20250201,20300930
257863,1,1,1,1,1,0,0,20250106,20280930
257864,1,1,1,1,1,0,0,20250106,20280930
257865,1,1,1,1,1,0,0,20250106,20280930
257866,1,1,1,1,1,0,0,20250106,20280930
257877,1,1,1,1,1,1,1,20250101,20261123
257912,0,0,0,0,0,1,1,20250102,20261123
257913,0,0,0,0,0,0,1,20250102,20261123
257914,1,1,1,1,1,0,0,20250102,20261123
257915,0,0,0,0,0,1,0,20250102,20261123
257928,1,1,1,1,1,0,0,20250101,20300630
257930,0,0,0,0,0,1,1,20250101,20300630
257931,0,0,0,0,0,1,1,20250101,20300630
257933,1,1,1,1,1,0,0,20250101,20300630
257934,1,1,1,1,1,1,1,20250101,20300630
257935,0,0,0,0,0,1,1,20250101,20300630
257936,1,1,1,1,1,0,0,20250101,20300630
257937,0,0,0,0,0,1,1,20250101,20300630
257948,1,1,1,1,1,0,0,20251001,20260430
257951,1,1,1,1,1,0,0,20251001,20260430
257956,0,0,0,0,1,0,0,20250501,20251130
258031,1,1,1,1,1,1,0,20250101,20321231
258033,0,0,0,0,0,0,1,20250101,20321231
258036,1,1,1,1,1,1,0,20250101,20321231
258041,1,1,1,1,1,1,1,20250101,20321231
258045,1,1,1,1,1,0,0,20250101,20321231
258051,1,1,1,1,1,0,0,20250101,20321231
258052,1,1,1,1,1,1,0,20250101,20321231
258155,1,1,0,1,1,1,0,20250101,20321231
258156,0,0,1,0,0,0,0,20250101,20321231
258157,1,1,0,1,1,1,0,20250101,20321231
258158,0,0,1,0,0,0,0,20250101,20321231
258159,0,1,0,0,1,0,0,20250101,20321231
258160,0,1,0,0,1,0,0,20250101,20321231
258161,1,1,1,1,1,0,0,20250101,20321231
258162,1,1,1,1,1,0,0,20250101,20321231
258163,1,1,1,1,1,1,0,20250101,20321231
258164,1,1,1,1,1,0,0,20250101,20321231
258179,1,1,1,1,1,0,0,20250915,20261123
258180,1,1,1,1,1,0,0,20250915,20261123
258182,1,1,1,1,1,0,0,20250915,20261123
258185,0,0,0,0,0,1,1,20250915,20261123
258187,1,1,1,1,1,0,0,20250915,20261123
258195,1,1,1,1,1,0,0,20250915,20261123
258204,1,0,0,0,0,0,0,20250915,20261123
258213,0,1,0,0,0,0,0,20250915,20261123
258222,0,0,1,0,0,0,0,20250915,20261123
258228,0,0,0,1,0,0,0,20250915,20261123
258250,0,0,0,0,0,1,0,20250915,20261123
258261,0,0,0,0,0,0,1,20250915,20261123
258274,0,1,0,1,0,0,0,20250915,20261123
258281,1,1,1,1,0,0,0,20250915,20261123
258282,1,1,1,1,0,0,0,20250915,20261123
258283,0,0,0,0,0,1,1,20250106,20280930
258284,0,0,0,0,1,0,0,20250915,20261123
258285,0,0,0,0,1,0,0,20250915,20261123
258286,0,0,0,0,0,1,0,20250915,20261123
258287,0,0,0,0,0,0,1,20250915,20261123
258326,0,0,0,0,0,1,0,20250101,20321231
258327,0,0,0,0,0,0,1,20250101,20321231
258328,1,1,1,1,1,0,0,20250101,20321231
258329,1,1,1,1,1,0,0,20250101,20321231
258330,1,1,1,1,1,0,0,20250101,20321231
258331,1,1,1,1,1,0,0,20250101,20321231
258348,1,1,1,1,1,0,0,20250101,20321231
258354,0,0,0,0,0,0,1,20250101,20321231
258355,1,1,1,1,1,0,0,20250101,20321231
258358,0,0,0,0,1,0,0,20250101,20321231
258360,1,1,1,1,1,0,0,20250101,20321231
258361,0,0,0,0,0,1,1,20250101,20321231
258362,0,0,0,0,0,1,1,20250101,20321231
258363,1,1,1,1,1,0,0,20250101,20321231
258364,1,1,1,1,1,0,0,20250101,20321231
258371,1,1,1,1,1,0,0,20250101,20321231
258377,1,0,0,1,0,0,0,20250101,20321231
258403,1,1,1,1,1,0,0,20250101,20321231
258404,1,1,1,1,1,0,0,20250101,20321231
258405,0,0,0,0,0,1,0,20250101,20321231
258406,0,0,0,0,0,1,0,20250101,20321231
258407,0,0,0,0,0,1,0,20250101,20321231
258409,1,1,1,1,1,0,0,20250101,20321231
258414,0,0,0,0,0,0,1,20250101,20321231
258416,1,1,1,1,1,1,0,20250101,20321231
258418,0,0,0,0,1,0,0,20250101,20321231
258419,1,1,1,1,1,1,0,20250101,20321231
258423,1,1,1,1,1,0,0,20250101,20321231
258425,0,0,0,0,0,0,1,20250101,20321231
258426,0,0,0,0,0,0,1,20250101,20321231
258436,1,1,1,1,1,1,1,20250101,20321231
258438,1,1,1,1,1,0,0,20250101,20321231
258440,1,1,1,1,1,0,0,20250101,20321231
258449,1,1,1,1,1,0,0,20250101,20321231
258450,1,1,1,1,1,0,0,20250101,20321231
258451,0,0,0,0,0,1,1,20250101,20321231
258457,1,1,1,1,1,1,0,20250101,20321231
258464,1,1,1,1,1,0,0,20250101,20321231
258491,0,0,0,0,0,0,1,20250101,20321231
258592,1,1,1,1,1,1,0,20250101,20321231
258595,1,1,1,1,1,1,0,20250101,20321231
258596,1,1,1,1,1,0,0,20250101,20321231
258597,1,1,1,1,1,0,0,20250101,20321231
258598,0,0,0,0,0,1,0,20250101,20321231
258606,1,1,1,1,1,0,0,20250101,20321231
258607,1,1,1,1,1,0,0,20250101,20321231
258608,1,1,1,1,1,1,1,20250101,20300331
258610,1,1,1,1,1,1,1,20250106,20290930
258611,1,1,1,1,1,0,0,20250106,20290930
258612,1,1,1,1,1,1,1,20250106,20290930
258632,0,0,1,0,0,0,0,20250101,20321231
258634,1,1,1,1,1,0,0,20250101,20321231
258637,1,1,1,1,1,0,0,20250101,20321231
258688,1,1,1,1,1,0,0,20250101,20321231
258689,0,0,1,0,0,0,0,20250101,20321231
258693,1,1,1,1,1,0,0,20250101,20321231
258696,0,1,0,1,0,0,0,20250101,20321231
258697,1,0,1,0,1,0,0,20250101,20321231
258704,0,1,0,0,1,0,0,20250101,20321231
258706,1,1,1,1,1,0,0,20250101,20321231
258707,1,1,1,1,1,0,0,20250101,20321231
258710,1,1,1,1,1,0,0,20250101,20321231
258715,1,1,1,1,1,1,1,20250101,20321231
258716,0,1,0,0,0,0,0,20250101,20321231
258717,1,1,1,1,1,1,1,20250101,20321231
258719,1,1,1,1,1,1,0,20250101,20321231
258721,1,1,1,1,1,0,0,20250101,20321231
258723,1,1,1,1,1,1,0,20250101,20321231
258727,0,1,0,0,0,0,0,20250101,20321231
258728,1,1,1,1,1,0,0,20250101,20321231
258729,1,1,1,1,1,0,0,20250101,20321231
258731,1,1,1,1,1,0,0,20250101,20321231
258732,1,1,1,1,1,0,0,20250101,20321231
258734,1,1,1,1,0,1,1,20250101,20321231
